global_step,loss,learning_rate,epoch,experiment_id,label,branches,seed,notebook_version,debug
3800,0.2884107232093811,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3820,0.2959917187690735,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3840,0.31567251682281494,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3860,0.2209293395280838,0.1,11,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3880,0.21498918533325195,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3900,0.17029345035552979,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3920,0.08284810930490494,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3940,0.1314527690410614,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3960,0.2510831654071808,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
3980,0.2450973093509674,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4000,0.21710403263568878,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4020,0.34432244300842285,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4040,0.09213106334209442,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4060,0.20777620375156403,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4080,0.19406630098819733,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4100,0.15257906913757324,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4120,0.28537482023239136,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4140,0.20881396532058716,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4160,0.2834811806678772,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4180,0.3094925880432129,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4200,0.18121913075447083,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4220,0.13809475302696228,0.1,12,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4240,0.21697546541690826,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4260,0.19986997544765472,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4280,0.20535804331302643,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4300,0.15136240422725677,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4320,0.24617768824100494,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4340,0.20726066827774048,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4360,0.2549852132797241,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4380,0.2052069753408432,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4400,0.20369744300842285,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4420,0.23384204506874084,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4440,0.13220137357711792,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
